"logLik.1","logLik.2","logLik.3","logLik.4","logLik.5","logLik.6","logLik.7","logLik.8","logLik.9","logLik.10","logLik.11","logLik.12","logLik.13","parameters_others.1","parameters_others.2","parameters_others.3","parameters_others.4","parameters_log_inf.1","parameters_log_inf.2","parameters_log_inf.3","parameters_log_inf.4","parameters_log_inf.5","parameters_log_inf.6","parameters_log_inf.7","parameters_log_inf.8","parameters_log_inf.9","parameters_log_inf.10","parameters_log_inf.11","parameters_log_inf.12","parameters_log_inf.13","parameters_g_out_ICU.1","parameters_g_out_ICU.2","parameters_g_out_ICU.3","parameters_g_out_ICU.4","parameters_g_out_ICU.5","parameters_g_out_ICU.6","parameters_g_out_ICU.7","parameters_g_out_ICU.8","parameters_g_out_ICU.9","parameters_g_out_ICU.10","parameters_g_out_ICU.11","parameters_g_out_ICU.12","parameters_g_out_ICU.13","parameters_g_out_hosp.1","parameters_g_out_hosp.2","parameters_g_out_hosp.3","parameters_g_out_hosp.4","parameters_g_out_hosp.5","parameters_g_out_hosp.6","parameters_g_out_hosp.7","parameters_g_out_hosp.8","parameters_g_out_hosp.9","parameters_g_out_hosp.10","parameters_g_out_hosp.11","parameters_g_out_hosp.12","parameters_g_out_hosp.13","accept_others.1","accept_others.2","accept_others.3","accept_others.4","accept_log_inf.1","accept_log_inf.2","accept_log_inf.3","accept_log_inf.4","accept_log_inf.5","accept_log_inf.6","accept_log_inf.7","accept_log_inf.8","accept_log_inf.9","accept_log_inf.10","accept_log_inf.11","accept_log_inf.12","accept_log_inf.13","accept_g_out_ICU.1","accept_g_out_ICU.2","accept_g_out_ICU.3","accept_g_out_ICU.4","accept_g_out_ICU.5","accept_g_out_ICU.6","accept_g_out_ICU.7","accept_g_out_ICU.8","accept_g_out_ICU.9","accept_g_out_ICU.10","accept_g_out_ICU.11","accept_g_out_ICU.12","accept_g_out_ICU.13","accept_g_out_hosp.1","accept_g_out_hosp.2","accept_g_out_hosp.3","accept_g_out_hosp.4","accept_g_out_hosp.5","accept_g_out_hosp.6","accept_g_out_hosp.7","accept_g_out_hosp.8","accept_g_out_hosp.9","accept_g_out_hosp.10","accept_g_out_hosp.11","accept_g_out_hosp.12","accept_g_out_hosp.13"
-1325.06040888861,-1144.19500642807,-884.019654418929,-1069.07564441474,-643.094389366701,-1859.51358654502,-1250.83097742691,-2332.19112386846,-1038.16548625071,-1014.32456520062,-1128.74670380883,-1209.18753300457,-1008.70746292509,1.20900172585632,0.395501135752744,0.994959320485785,0.290639311525571,11.5216643666286,10.6706134013486,9.4281586238202,10.0060705663586,8.00259997184356,10.4758563543358,11.3747315655328,11.508903642303,9.93253678286485,9.71601578766571,10.2204331646927,10.8956679620821,9.86549480565112,0.137951115334714,0.118027634980109,0.198908401368599,0.123482125891356,0.145391037914594,0.0243492964974557,0.12547202055436,0.041484378011516,0.152067369128454,0.116107578643871,0.105488006043922,0.143822971769209,0.176122089231909,0.189802106425032,0.184287017619923,0.178807462754327,0.152348153858471,0.25189727236183,0.0338619951776375,0.169622298340626,0.0342759429266232,0.219260362324476,0.156288630879826,0.220604736979901,0.179669424607354,0.179451258765498,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1
-1322.30905146416,-1144.83879186311,-885.142773531658,-1070.53410647462,-643.710941626067,-1830.67219871344,-1252.09604732413,-2254.97002278082,-1038.2579022554,-1014.04972925243,-1127.57208575416,-1208.2899983409,-1009.23592078885,1.20900172585632,0.395501135752744,0.994959320485785,0.281694076693572,11.5216643666286,10.6706134013486,9.4281586238202,9.96959580125622,8.00259997184356,10.4874733170722,11.3747315655328,11.5486233770053,9.85837785264428,9.71601578766571,10.2799838211016,10.8956679620821,9.86549480565112,0.137951115334714,0.115084835238141,0.198908401368599,0.123482125891356,0.145391037914594,0.0259748504641526,0.12547202055436,0.041484378011516,0.152067369128454,0.116107578643871,0.113596724430671,0.138540473137312,0.188600132459934,0.179435654900149,0.167820002487705,0.178807462754327,0.132733277794586,0.25189727236183,0.0314895118984516,0.150405736492289,0.0342759429266232,0.219260362324476,0.156288630879826,0.209526099814392,0.179669424607354,0.175727421114281,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
-1324.86770373254,-1145.95104782047,-884.918385313687,-1074.04410794648,-642.487375589451,-1814.36502215235,-1255.02870638614,-2246.74435287483,-1039.0774558785,-1016.6073988291,-1126.649381357,-1211.48966020789,-1009.12731934056,1.17773102530783,0.424997310733757,0.988552808150372,0.280614012311342,11.5182570162917,10.6706134013486,9.30313874959585,9.96959580125622,8.0198139396694,10.4874733170722,11.3672850050696,11.5486233770053,9.85837785264428,9.79360986291394,10.2799838211016,10.8956679620821,9.88222473126667,0.138535578369899,0.115084835238141,0.207539553496074,0.129454715732955,0.15167757946575,0.0259301138026507,0.12547202055436,0.041484378011516,0.1396667737241,0.117074914234288,0.113822779691318,0.138540473137312,0.173124786318664,0.171479040687959,0.167820002487705,0.180077599484401,0.141617312066669,0.25189727236183,0.0291617275935427,0.15359140204341,0.0342759429266232,0.217095157048411,0.158018398626167,0.212980880664687,0.179431066189024,0.175727421114281,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0
-1322.90268569758,-1145.51562352846,-883.716383985264,-1070.72468090265,-640.389669612832,-1814.94722742594,-1253.3517228932,-2252.20425555911,-1036.93706540393,-1014.21995114335,-1125.94135558624,-1208.52882174034,-1008.10133710766,1.19013297258876,0.426386652975045,0.988552808150372,0.280671571543777,11.5182570162917,10.7531463986043,9.30772607999945,9.96959580125622,8.0198139396694,10.4929565860226,11.3672850050696,11.5486233770053,9.85837785264428,9.79360986291394,10.2424649667916,10.8956679620821,9.88222473126667,0.134485888429438,0.121159458386579,0.193261275819404,0.126103919387082,0.128373729828253,0.0248935967992707,0.125856426250482,0.041484378011516,0.1396667737241,0.123715591259968,0.113822779691318,0.138540473137312,0.173124786318664,0.171479040687959,0.167820002487705,0.180077599484401,0.148803435004435,0.238739640800262,0.0277515854445193,0.151581773233131,0.0339268225651813,0.20381568182668,0.175527454350273,0.212980880664687,0.198382050604549,0.172326462853448,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
-1319.9573042536,-1145.22286798457,-887.731709036253,-1069.60724840415,-642.120149922706,-1795.58554478721,-1254.35095431985,-2214.18305365916,-1035.98890785107,-1013.63847849373,-1124.03373084932,-1208.02929210754,-1007.20087663711,1.19013297258876,0.426386652975045,0.986274229133473,0.267233817265661,11.5182570162917,10.7531463986043,9.30772607999945,9.96959580125622,8.0198139396694,10.4933791928211,11.3223063586677,11.5486233770053,9.85837785264428,9.79360986291394,10.2424649667916,10.9335806592374,9.88222473126667,0.143099306310767,0.121159458386579,0.219841408987726,0.127483371680101,0.110062989568287,0.026323973451632,0.119989391290639,0.041484378011516,0.1396667737241,0.123430594243534,0.117940031004974,0.138540473137312,0.168987219854748,0.177242050688072,0.167820002487705,0.16715284141609,0.152217757339644,0.238739640800262,0.0272348794583232,0.151581773233131,0.0344318393995657,0.20381568182668,0.175527454350273,0.23194242846194,0.191755379835106,0.172326462853448,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
-1318.01645970015,-1144.53717939335,-890.3744277986,-1068.03103845466,-646.177248938813,-1777.21213742055,-1254.9908141058,-2150.51670087496,-1035.6102954784,-1013.96981913744,-1122.63750622615,-1207.75992075802,-1007.81500415397,1.19491610299113,0.426386652975045,0.987524855050769,0.254312578137964,11.4939219523574,10.7371764940705,9.30355213171549,9.96959580125622,8.06502978324649,10.4933791928211,11.3594198460629,11.571361295414,9.85837785264428,9.77415149816482,10.2797393148912,10.9335806592374,9.91901523883111,0.143099306310767,0.131628950796853,0.219841408987726,0.127483371680101,0.110062989568287,0.0252735899702552,0.119989391290639,0.0395820696941244,0.140950027832088,0.120073416983634,0.119954638351383,0.145297831136643,0.162598715763854,0.176321326256887,0.167820002487705,0.18446949987566,0.152217757339644,0.190796972712504,0.0258760356519688,0.150349470201072,0.034310519690813,0.183473104774293,0.177548297792189,0.23194242846194,0.196289439790447,0.17916924666555,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
-1318.24276033423,-1145.3035353926,-888.188290165986,-1067.95031370646,-646.41320113222,-1770.72583203806,-1255.79398679307,-2140.62568652608,-1035.68885678873,-1016.10258108671,-1121.82207197543,-1208.40640012581,-1007.76308942876,1.19491610299113,0.415989475484343,0.987524855050769,0.250679052549747,11.4939219523574,10.7371764940705,9.39448363863814,9.98244988012188,8.06502978324649,10.4933791928211,11.3152814088586,11.571361295414,9.85837785264428,9.72753390742243,10.3100585438233,10.9335806592374,9.91901523883111,0.143099306310767,0.139417747501253,0.177598216431684,0.127483371680101,0.110062989568287,0.0248927866477309,0.119989391290639,0.0395820696941244,0.148923929601169,0.124139144487885,0.119954638351383,0.145297831136643,0.162598715763854,0.184157160103315,0.167820002487705,0.18446949987566,0.152217757339644,0.190796972712504,0.0243486150689263,0.150349470201072,0.0343379073409744,0.183473104774293,0.183978724609606,0.238877780861058,0.201557202118132,0.17916924666555,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
-1318.32583650887,-1145.07200527398,-887.938625439979,-1066.16661091397,-643.30165887978,-1749.1161445707,-1254.43747173604,-2131.3217177508,-1034.89115345732,-1012.92253809268,-1121.74895958015,-1206.94197551606,-1006.63792559544,1.20685737596112,0.415989475484343,0.987524855050769,0.250679052549747,11.552523021297,10.7619157729808,9.39448363863814,9.98244988012188,8.10300032862676,10.53640857079,11.3152814088586,11.5832604709132,9.83987420425092,9.79352066848611,10.29875713048,10.9335806592374,9.88748102052398,0.1214253218731,0.143459275267424,0.177598216431684,0.127483371680101,0.137004981650586,0.0262685557959104,0.119989391290639,0.0392973427913926,0.148923929601169,0.124139144487885,0.119954638351383,0.146983264797142,0.179712349121238,0.180736725989776,0.16805955066428,0.18446949987566,0.155218223907993,0.257139534828376,0.0243486150689263,0.157168404115969,0.0335960701247332,0.189787815576706,0.177601073210533,0.244944194848905,0.197706435800265,0.176974197715239,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
-1315.1569678812,-1144.70484342647,-890.006776333614,-1065.87196812488,-645.022530670884,-1714.49680066403,-1254.90616799087,-2081.85064402607,-1034.2409812527,-1012.34335091984,-1121.50563394634,-1207.04765994255,-1006.09438946049,1.22515198138861,0.415989475484343,0.987524855050769,0.236545527751798,11.552523021297,10.7619157729808,9.36935678452729,9.95538827432349,8.10300032862676,10.5817451849562,11.3152814088586,11.6075002563777,9.83987420425092,9.79412251307869,10.2793593125068,10.9732196569166,9.88748102052398,0.1214253218731,0.143459275267424,0.182865296625423,0.127483371680101,0.142160819738353,0.0224614022872724,0.119989391290639,0.0392973427913926,0.127007320607061,0.121584625144049,0.119954638351383,0.152783648163486,0.179712349121238,0.180762684872927,0.179892293422476,0.167573395431893,0.171990184994804,0.257139534828376,0.0249827278169141,0.157168404115969,0.0333323059111047,0.189787815576706,0.17526509458725,0.235326753283334,0.186931920827793,0.177766482378727,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
-1316.93472768427,-1144.72920497577,-889.344688024028,-1065.94989011739,-644.796442828373,-1676.25767209475,-1254.82053460439,-2080.74169515023,-1034.06845782976,-1013.19178294291,-1121.39024199044,-1207.88974298543,-1008.75102632277,1.22515198138861,0.40388563646228,0.987524855050769,0.236545527751798,11.5521818427987,10.7449796675939,9.36935678452729,9.94306939110425,8.11317882202503,10.6610156593567,11.3253091127172,11.6075002563777,9.79268972490352,9.74781895866303,10.2716622168083,10.9732196569166,10.0468525664238,0.117088104261861,0.126923932371521,0.182865296625423,0.118182850488007,0.142160819738353,0.0226529828078607,0.115253462703895,0.0389548556719573,0.127007320607061,0.120428887956146,0.119827631686041,0.140859576737171,0.187643261342741,0.193311708841682,0.196434080193029,0.184271453306297,0.171990184994804,0.246195854619676,0.0263943395917592,0.157168404115969,0.0333323059111047,0.185707400154728,0.177601063695405,0.235326753283334,0.178890897745063,0.186142467457722,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
-1316.52113079805,-1146.21083462529,-889.608030825621,-1066.58442961682,-645.027638920848,-1674.24378474439,-1255.36708224534,-2075.56952684929,-1034.0671909691,-1014.01561962549,-1122.72849917527,-1207.07519487853,-1008.43301421716,1.22515198138861,0.40388563646228,0.987524855050769,0.234936001899576,11.5688096945478,10.8245812806915,9.36935678452729,9.94306939110425,8.09187485124674,10.6610156593567,11.3253091127172,11.6075002563777,9.79268972490352,9.74781895866303,10.2305169477783,10.9165960789408,10.0468525664238,0.119820935799009,0.12814228710889,0.184517253417535,0.121340228291997,0.123216055527235,0.0229785957398158,0.115253462703895,0.0386539585751944,0.130452113413126,0.113037177513864,0.119827631686041,0.139777012038152,0.187593543047562,0.193311708841682,0.180336093151732,0.184271453306297,0.17490450118517,0.246195854619676,0.0253862079426637,0.162306875835221,0.0325548267381894,0.185707400154728,0.184436974624548,0.224338147222282,0.178890897745063,0.19430783873027,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1
-1313.02585847713,-1142.51003962818,-887.485144324302,-1059.71989950908,-643.607052103133,-1682.91836021714,-1251.12826420213,-2082.74347555249,-1030.12425759445,-1010.64919756022,-1120.72334771349,-1202.69628860156,-1003.376759768,1.26335493441399,0.394400327454805,0.977686644324795,0.232611554875117,11.6346157064931,10.8048689650236,9.38072057339888,9.97438587381818,8.09187485124674,10.6610156593567,11.3253091127172,11.6100574082192,9.79268972490352,9.74781895866303,10.2305169477783,10.9173260118707,9.95286213191977,0.120592045115838,0.122549845989764,0.184517253417535,0.121178771883435,0.123216055527235,0.0229785957398158,0.116305081176972,0.036285298708043,0.130452113413126,0.103473527517304,0.119827631686041,0.139777012038152,0.187593543047562,0.201319137536537,0.180918877095995,0.184271453306297,0.144374180906035,0.246195854619676,0.0238148231492856,0.154490030105796,0.0310937128540188,0.17781473750238,0.178734033322155,0.237763448210367,0.187475286488124,0.19430783873027,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
-1310.86956916194,-1145.0526091137,-892.206284083075,-1060.75723002969,-645.222388044795,-1668.63076443451,-1254.95771053638,-2042.04253115126,-1031.59823035702,-1014.80839508072,-1119.25993922618,-1205.39882002341,-1004.63683738716,1.26335493441399,0.396803016664011,0.977686644324795,0.216776648911843,11.6364924915454,10.8048689650236,9.32731130473442,9.97438587381818,8.09187485124674,10.6610156593567,11.3253091127172,11.617544747395,9.79819072993088,9.79911519753191,10.4569680142557,10.9049099197882,9.95286213191977,0.131863703218453,0.122549845989764,0.184517253417535,0.121178771883435,0.123216055527235,0.0220760987798523,0.114150366462695,0.036285298708043,0.134423550144298,0.094632360351769,0.119827631686041,0.140464615820614,0.187593543047562,0.201319137536537,0.183086596041478,0.191200058806658,0.154337144026963,0.246195854619676,0.0231461847850242,0.154490030105796,0.0299860638847602,0.17781473750238,0.19160650216553,0.227028628023417,0.187475286488124,0.19430783873027,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0
-1311.70457709763,-1146.23592572201,-893.843978234073,-1061.77805346279,-646.14081877368,-1663.78511869695,-1256.68567458984,-2028.0465469403,-1031.37116792426,-1014.43571523009,-1117.16299841513,-1207.50446147288,-1004.45655757182,1.26335493441399,0.367683541674886,0.977686644324795,0.212017848546249,11.6526465716961,10.7994279461023,9.32731130473442,9.97438587381818,8.1439496031907,10.6610156593567,11.3253091127172,11.617544747395,9.80881668415427,9.83960290300862,10.4165418968488,10.9049099197882,9.95286213191977,0.131992005508291,0.120734448774333,0.204201250915334,0.121178771883435,0.123216055527235,0.0218563949716948,0.117647199821122,0.0334361512774335,0.134423550144298,0.0950799425143878,0.126280640928148,0.140464615820614,0.156576196135674,0.191112822891072,0.183086596041478,0.190618068965639,0.154337144026963,0.246195854619676,0.022135372957152,0.163872463104048,0.0296224845412831,0.165334104258998,0.178778440065285,0.227028628023417,0.187475286488124,0.189151289055679,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1
-1308.14568568,-1145.94997332614,-896.391291075325,-1056.95685330166,-647.6718691845,-1666.24993924572,-1255.47701985904,-2018.94214945134,-1030.1021031571,-1008.89887333787,-1115.94016810172,-1205.39815829914,-1002.20174726457,1.32412480867665,0.367683541674886,0.9754229932367,0.197251697519358,11.583703786816,10.7088015334038,9.31720730323458,10.0731215507682,8.1439496031907,10.6610156593567,11.4130067265941,11.617544747395,9.80881668415427,9.83960290300862,10.4165418968488,10.9230958346435,9.95286213191977,0.145650319757962,0.119885545138296,0.153010104344703,0.121178771883435,0.128380875622276,0.0211699193244615,0.117647199821122,0.0334361512774335,0.121658614922989,0.111534952608246,0.126280640928148,0.140464615820614,0.160164959599727,0.201860502420676,0.189851941917821,0.190618068965639,0.148842006134504,0.246195854619676,0.020637487333343,0.160248289010381,0.0296224845412831,0.156867081762288,0.167855381780572,0.240932265553688,0.1976543178314,0.177404262251876,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
-1309.48970733951,-1146.42606957549,-894.601762061814,-1059.60069239391,-646.84360713812,-1662.86546167112,-1256.0458409434,-2018.63787919496,-1030.55354602571,-1010.55355070981,-1116.42543812682,-1207.48651106166,-1003.09374406999,1.29620736856934,0.353219824763502,0.9754229932367,0.200109341079588,11.5901156852792,10.7088015334038,9.33474628123905,10.0056604733557,8.04616960564617,10.6610156593567,11.4130067265941,11.617544747395,9.80881668415427,9.91944938550284,10.3279595586175,10.9230958346435,9.89911859493594,0.145577213794347,0.120112778401504,0.160888833036357,0.121178771883435,0.128380875622276,0.0198913025295303,0.126934811147561,0.0344920360221485,0.121658614922989,0.119947939528915,0.118096605415506,0.140464615820614,0.160164959599727,0.201691804921594,0.190434712878243,0.190618068965639,0.154635074250964,0.246195854619676,0.0217167263748944,0.158615510862457,0.0291083965105972,0.162696367520505,0.167855381780572,0.234202602652997,0.1976543178314,0.180349906973357,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1
-1312.3747069365,-1149.79774168049,-899.041053105268,-1062.61827800592,-649.478465945145,-1620.18255842893,-1263.98127014255,-1988.53332355518,-1033.11040990887,-1011.93511404665,-1119.14890730599,-1210.64346653632,-1004.76933879074,1.29620736856934,0.366438803430499,0.9754229932367,0.183915032511159,11.6010216142882,10.7088015334038,9.31983479521459,10.0056604733557,7.91806151560627,10.7377444875176,11.4130067265941,11.617544747395,9.80881668415427,9.84732325468039,10.3297786257621,10.9230958346435,9.89911859493594,0.151236062292099,0.12295797309928,0.161266791534983,0.13255819402562,0.128237293380784,0.0192203930155659,0.147748728936658,0.0342912573720829,0.127295082828003,0.119947939528915,0.124354030847717,0.140464615820614,0.159770582193141,0.201691804921594,0.184999005563113,0.194176627286002,0.154635074250964,0.207505414501403,0.0214472072306183,0.158615510862457,0.0262572447049301,0.174198372712224,0.167713007405563,0.22984565976318,0.1976543178314,0.16506936000182,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
-1310.8556225115,-1148.05982182909,-897.377639916872,-1060.46293240938,-648.531197871198,-1611.0845147452,-1260.29420819502,-1994.89482576348,-1031.81749577502,-1010.69051805988,-1119.32261757119,-1208.5747327135,-1003.58564043995,1.29620736856934,0.366438803430499,0.973292294424153,0.189815625520786,11.6079700173697,10.7088015334038,9.31983479521459,10.0056604733557,7.91806151560627,10.773910169355,11.4130067265941,11.6263171333177,9.80881668415427,9.84732325468039,10.3297786257621,10.9230958346435,9.89911859493594,0.152274931350634,0.12295797309928,0.179022886044899,0.113174435149623,0.128237293380784,0.0192203930155659,0.139245701779088,0.0349584029586754,0.127295082828003,0.117276764781311,0.134355747374926,0.129636013537048,0.159770582193141,0.195863156764402,0.185098926643771,0.194176627286002,0.156168685389545,0.207505414501403,0.0215895336940824,0.158615510862457,0.0265960041821853,0.168608437545217,0.167646983494197,0.22610365979583,0.1976543178314,0.16226826307904,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1
-1310.8417270537,-1148.59268868578,-896.000025743976,-1061.81273680759,-648.18130989911,-1588.91654578456,-1260.44363547412,-1987.69023472599,-1033.39082088363,-1013.48110330909,-1118.58375302236,-1210.02556461514,-1004.58486292217,1.28812515594089,0.366438803430499,0.975855389549727,0.189815625520786,11.6079700173697,10.6829988196576,9.36220977760394,10.0056604733557,7.91806151560627,10.8373057383357,11.4548321867861,11.6263171333177,9.76808629192714,9.8086536226985,10.3571398053361,10.9230958346435,9.84762001790283,0.146522456644541,0.123019163449503,0.162042295945336,0.103140319148592,0.10385885679163,0.0183049079879617,0.139245701779088,0.0333515296468386,0.123280276886925,0.137909040441669,0.121364779438254,0.129636013537048,0.158681895347579,0.189756251177656,0.173085231964887,0.167343659058634,0.149471223564383,0.210619451630326,0.0210148695935216,0.158615510862457,0.0265960041821853,0.172657681521694,0.169829624328631,0.210474006508339,0.213106661800912,0.16226826307904,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
